date,open,high,low,close,volume
2002-04-26,90.37,93.71,90.37,93.71,174628
2002-04-29,94.30,94.30,93.28,93.28,1461069
2002-04-30,93.72,94.17,92.83,92.83,563950
2002-05-01,92.56,94.62,92.21,94.62,1469099
2002-05-02,94.47,94.47,93.79,93.79,12724
2002-05-03,95.05,95.05,93.59,93.82,139866
2002-05-06,93.89,95.38,93.89,95.38,1285418
2002-05-07,93.78,93.78,92.59,92.59,502566
2002-05-08,92.59,92.59,90.10,90.12,216498
2002-05-09,88.48,88.48,87.93,87.93,371771
2002-05-10,88.03,89.34,88.03,89.34,177014
2002-05-13,89.01,89.80,89.01,89.59,337781
2002-05-14,89.90,90.03,89.43,89.46,112697
2002-05-15,90.89,91.61,90.04,90.04,563093
2002-05-16,88.61,88.61,87.22,87.41,551179
2002-05-17,86.63,86.63,84.64,84.64,606698
2002-05-20,84.64,85.94,84.31,85.94,618273
2002-05-21,85.83,86.62,85.77,85.77,5876519
2002-05-22,85.38,85.38,82.60,82.60,12482267
2002-05-23,82.55,82.99,81.96,82.99,589632
2002-05-24,82.51,83.91,82.29,83.91,1511766
2002-05-27,83.67,84.06,83.13,84.06,102651
2002-05-28,83.47,83.90,83.26,83.90,2321
2002-05-29,83.75,83.75,82.37,82.37,2763775
2002-05-30,82.19,82.58,81.11,81.11,332635
2002-05-31,81.63,82.69,81.62,82.69,277047
2002-06-03,82.63,85.16,82.63,85.16,390722
2002-06-04,85.61,86.09,85.01,85.01,97871
2002-06-05,84.58,84.58,83.09,83.09,1053787
2002-06-06,83.35,84.08,82.76,83.59,101788
2002-06-07,83.51,83.51,82.36,83.32,1281221
2002-06-10,82.33,84.51,82.33,84.51,1176124
2002-06-11,84.26,84.46,83.20,83.20,246756
2002-06-12,82.66,83.07,82.66,82.99,171111
2002-06-13,82.93,84.36,82.67,84.36,441530
2002-06-14,84.27,85.87,84.27,85.87,536662
2002-06-17,85.26,85.76,82.38,82.38,149726
2002-06-18,82.66,85.77,82.66,85.57,232272
2002-06-19,85.61,86.01,84.90,86.01,626709
2002-06-20,84.90,85.05,84.40,84.99,591015
2002-06-21,85.39,85.84,85.04,85.04,193344
2002-06-24,86.01,86.01,84.41,84.41,8764
2002-06-25,85.26,86.57,85.26,86.57,46084182
2002-06-26,85.34,86.36,85.14,86.36,1956006
2002-06-27,85.17,85.22,83.97,85.22,80275
2002-06-28,85.32,87.14,85.32,86.05,457212
2002-07-01,85.49,85.49,84.07,84.24,5518371
2002-07-02,84.86,84.86,84.10,84.78,3956139
2002-07-03,85.69,85.69,85.08,85.13,2027184
2002-07-04,85.11,85.11,83.57,83.57,8091096
2002-07-05,84.13,85.19,84.13,85.17,1078692
2002-07-08,86.06,86.06,85.18,85.18,327493
2002-07-09,84.37,84.89,84.35,84.71,1807561
2002-07-10,84.10,84.10,83.02,83.60,127633
2002-07-11,84.19,84.92,84.19,84.85,240210
2002-07-12,83.94,84.93,83.93,84.78,143669
2002-07-15,84.87,84.87,83.36,84.80,214660
2002-07-16,84.84,85.13,84.14,85.13,1203473
2002-07-17,86.82,86.82,85.46,85.46,13643
2002-07-18,85.28,87.34,84.66,87.34,244240
2002-07-19,88.38,89.05,88.22,89.05,29955
2002-07-22,89.38,89.38,85.32,85.32,695110
2002-07-23,85.23,86.69,85.00,86.69,29607
2002-07-24,87.13,88.57,87.13,88.57,253047
2002-07-25,88.76,91.55,88.76,91.55,188100
2002-07-26,91.78,92.12,90.79,92.12,174650
2002-07-29,91.97,91.97,90.87,90.87,1224702
2002-07-30,89.75,91.70,89.75,91.70,902117
2002-07-31,92.28,93.19,91.45,93.19,517138
2002-08-01,94.53,95.01,94.10,94.27,1031339
2002-08-02,92.64,93.49,92.64,93.39,535839
2002-08-05,93.45,93.92,93.00,93.00,650538
2002-08-06,93.77,93.85,93.10,93.52,323576
2002-08-07,92.48,93.35,91.71,91.71,252605
2002-08-08,92.05,92.60,91.39,92.60,453534
2002-08-09,90.77,90.77,88.57,88.57,439234
2002-08-12,87.91,87.91,87.53,87.67,1591490
2002-08-13,86.12,86.12,84.09,84.09,3850457
2002-08-14,84.29,85.63,84.29,85.63,1411015
2002-08-15,83.86,84.19,83.04,83.04,3389299
2002-08-16,83.23,83.87,82.33,82.33,18413960
2002-08-19,81.65,82.47,80.68,80.68,969885
2002-08-20,80.66,82.66,80.66,82.66,793035
2002-08-21,82.04,83.14,81.45,83.14,1557324
2002-08-22,84.36,84.36,83.42,83.42,2377173
2002-08-23,84.78,85.26,84.26,85.26,10493795
2002-08-26,86.62,86.81,86.09,86.09,278345
2002-08-27,86.04,86.04,84.31,84.31,393324
2002-08-28,83.72,84.29,83.72,84.02,51440
2002-08-29,85.45,86.24,85.33,86.24,402906
2002-08-30,86.10,88.86,86.10,88.86,263310
2002-09-02,89.39,90.88,89.39,90.88,230791
2002-09-03,91.20,92.55,91.20,92.55,22908
2002-09-04,94.16,94.16,93.26,93.36,168485
2002-09-05,93.44,93.44,90.67,90.67,698553
2002-09-06,90.68,91.68,89.94,89.94,124456
2002-09-09,90.45,90.66,89.67,89.67,147681
2002-09-10,89.78,89.78,87.84,87.84,1339217
2002-09-11,88.10,88.10,85.74,85.95,369578
2002-09-12,86.70,89.04,86.70,88.88,7913226
2002-09-13,88.93,90.93,88.93,90.93,31080
2002-09-16,92.78,93.02,92.00,92.92,4605125
2002-09-17,93.17,94.69,93.11,94.69,45152888
2002-09-18,93.92,95.09,93.92,94.10,1126436
2002-09-19,93.63,93.63,91.34,91.34,629742
2002-09-20,91.35,94.07,91.35,94.07,851371
2002-09-23,93.97,95.42,93.46,95.26,428502
2002-09-24,95.33,95.48,93.95,93.95,2955786
2002-09-25,92.61,93.86,92.61,93.86,5436176
2002-09-26,93.19,95.81,93.19,95.81,177061
2002-09-27,96.71,96.71,92.93,92.93,5395407
2002-09-30,93.32,93.82,93.26,93.31,1009342
2002-10-01,92.64,92.66,91.39,92.66,3902632
2002-10-02,93.23,94.23,92.51,93.12,1544854
2002-10-03,93.63,93.97,93.37,93.97,151077
2002-10-04,94.97,95.72,94.64,94.64,594106
2002-10-07,92.98,92.98,91.66,91.66,12273308
2002-10-08,90.30,90.30,89.43,89.46,192841
2002-10-09,88.96,90.34,88.86,88.86,421773
2002-10-10,89.42,91.57,89.01,91.57,1673240
2002-10-11,91.19,91.75,90.35,91.75,6965522
2002-10-14,91.69,93.28,91.69,91.98,1520087
2002-10-15,91.84,93.20,91.84,93.20,5058959
2002-10-16,93.77,94.14,91.92,94.14,2098859
2002-10-17,94.17,94.95,93.95,93.95,586893
2002-10-18,94.26,95.38,94.26,95.38,1139230
2002-10-21,94.89,95.65,94.89,95.21,21461
2002-10-22,93.83,94.83,93.83,94.72,150174
2002-10-23,93.97,93.97,92.69,92.69,2874829
2002-10-24,93.17,94.67,93.17,94.67,417928
2002-10-25,95.78,97.77,95.78,97.11,49582
2002-10-28,96.48,96.48,95.34,96.29,231893
2002-10-29,96.18,98.27,96.18,98.27,3474011
2002-10-30,98.34,99.67,98.34,99.19,3295594
2002-10-31,98.88,99.60,97.26,97.26,579508
2002-11-01,96.00,96.00,94.75,95.47,2478638
2002-11-04,95.64,97.79,95.64,97.79,2672605
2002-11-05,97.72,99.32,97.16,99.32,404786
2002-11-06,99.07,100.02,98.33,100.02,792700
2002-11-07,99.02,99.02,96.72,97.71,84673
2002-11-08,97.48,99.91,97.48,99.91,604523
2002-11-11,101.47,101.47,99.10,99.14,6825401
2002-11-12,99.51,101.25,99.51,100.80,304579
2002-11-13,101.66,102.94,100.94,102.84,221382
2002-11-14,102.34,103.48,102.26,103.48,759953
2002-11-15,102.95,103.18,101.74,103.18,208210
2002-11-18,104.25,106.28,104.25,106.28,380350
2002-11-19,104.48,106.82,104.48,105.12,4443254
2002-11-20,106.21,107.33,105.83,106.19,687463
2002-11-21,104.23,104.71,104.07,104.07,81594
2002-11-22,103.51,105.92,103.51,105.88,924008
2002-11-25,106.09,109.13,106.09,109.13,587688
2002-11-26,109.07,109.07,108.11,108.94,1059308
2002-11-27,110.88,113.32,110.88,112.02,280836
2002-11-28,112.38,112.46,111.08,112.29,52723581
2002-11-29,113.21,113.21,111.98,112.48,329718
2002-12-02,113.45,116.65,113.45,116.65,498202
2002-12-03,116.17,117.96,116.17,116.87,142790
2002-12-04,116.19,116.53,115.68,116.53,491729
2002-12-05,115.45,117.25,115.45,117.18,477862
2002-12-06,118.07,118.55,116.79,116.79,12910
2002-12-09,118.58,120.19,118.58,119.82,957961
2002-12-10,118.85,119.88,118.53,119.88,730668
2002-12-11,120.03,120.04,118.69,120.04,674915
2002-12-12,118.58,118.58,113.47,113.47,5031564
2002-12-13,112.71,113.25,112.66,113.25,6166562
2002-12-16,114.44,117.04,114.06,117.04,766
2002-12-17,117.55,118.80,117.34,117.43,1093639
2002-12-18,118.94,121.02,118.94,121.02,74585
2002-12-19,120.27,121.21,120.27,121.21,2169445
2002-12-20,118.87,119.60,118.49,119.60,1741891
2002-12-23,118.55,120.78,118.55,120.78,2742689
2002-12-24,119.15,119.15,116.99,116.99,312894
2002-12-25,118.77,120.19,118.20,118.76,5784628
2002-12-26,119.36,119.36,115.23,115.23,250929
2002-12-27,114.68,114.68,113.08,114.56,365688
2002-12-30,115.57,115.57,114.02,114.20,2788539
2002-12-31,114.23,116.51,114.23,116.00,99221
2003-01-01,114.95,119.41,114.95,118.69,6570699
2003-01-02,117.27,121.90,117.27,121.90,42593
2003-01-03,122.11,122.19,120.93,120.93,36771
2003-01-06,120.60,121.43,120.08,121.43,310654
2003-01-07,121.37,122.10,120.23,122.10,312680
2003-01-08,121.20,122.33,120.75,122.33,619717
2003-01-09,123.98,123.98,121.07,121.07,248498
2003-01-10,122.00,122.18,121.07,121.07,14816299
2003-01-13,121.35,122.13,120.42,120.42,57582
2003-01-14,120.59,120.59,119.99,119.99,716204
2003-01-15,119.56,119.56,116.71,116.71,138039
2003-01-16,117.25,117.90,116.76,117.38,298807
2003-01-17,116.96,117.36,116.64,117.36,1458126
2003-01-20,117.83,120.22,117.83,119.22,308622
2003-01-21,120.95,122.36,120.66,120.66,236112
2003-01-22,119.92,125.37,119.92,125.37,476669
2003-01-23,124.98,127.52,124.98,125.84,909894
2003-01-24,125.40,126.29,125.40,125.70,362375
2003-01-27,126.66,126.66,125.64,125.90,419674
2003-01-28,126.91,128.55,126.91,128.55,2722521
2003-01-29,126.88,126.88,125.29,126.76,410639
2003-01-30,126.97,128.51,126.97,127.91,7568462
2003-01-31,128.49,129.07,126.55,129.07,514214
2003-02-03,127.32,127.32,124.32,126.21,1054469
2003-02-04,125.12,127.11,125.12,126.12,2899569
2003-02-05,126.84,126.84,123.50,123.50,1120745
2003-02-06,123.41,123.41,121.32,121.32,411922
2003-02-07,122.51,122.51,116.13,116.13,97335
2003-02-10,115.27,115.27,112.26,114.11,2130841
2003-02-11,115.05,116.89,115.05,115.27,867593
2003-02-12,113.71,114.38,113.42,113.73,94241
2003-02-13,113.35,115.30,113.35,114.79,474235
2003-02-14,115.68,115.68,113.80,115.16,2609936
2003-02-17,114.38,119.47,114.38,119.47,566913
2003-02-18,117.81,117.81,114.85,114.85,461220
2003-02-19,113.92,115.37,112.78,115.37,638097
2003-02-20,117.70,117.70,115.62,116.78,4668399
2003-02-21,117.79,117.88,117.40,117.68,118828
2003-02-24,117.45,121.12,117.45,121.12,102242
2003-02-25,122.49,122.82,122.06,122.82,2234385
2003-02-26,123.99,124.27,123.47,123.47,5903307
2003-02-27,123.14,127.01,123.14,127.01,384666
2003-02-28,126.99,127.42,125.02,125.10,4139701
2003-03-03,124.17,126.75,124.17,126.41,475565
2003-03-04,126.70,129.88,126.70,129.88,2368898
2003-03-05,127.98,129.35,127.98,128.56,2965991
2003-03-06,128.16,129.13,127.33,128.24,98162
2003-03-07,127.72,127.72,126.72,127.16,3069945
2003-03-10,126.63,126.63,124.57,124.57,1022104
2003-03-11,125.86,126.03,125.31,125.31,569953
2003-03-12,126.13,126.13,123.98,124.63,834472
2003-03-13,123.73,123.95,122.93,122.93,187742
2003-03-14,122.29,122.30,121.55,122.01,5713938
2003-03-17,121.33,122.29,121.33,122.29,3581905
2003-03-18,121.43,123.76,121.43,123.40,2348213
2003-03-19,121.88,123.71,121.14,123.71,315741
2003-03-20,124.20,126.22,124.20,125.04,495278
2003-03-21,126.13,132.60,126.13,132.60,355921
2003-03-24,132.95,132.95,132.69,132.69,5696054
2003-03-25,133.11,136.80,133.11,136.80,760936
2003-03-26,137.78,137.78,133.50,136.08,42199
2003-03-27,136.80,136.80,135.04,135.04,5771851
2003-03-28,135.75,136.26,135.05,135.05,18553006
2003-03-31,136.25,136.63,135.98,135.98,46300
2003-04-01,135.62,135.62,132.63,132.63,600622
2003-04-02,130.75,131.48,130.57,130.70,109850
2003-04-03,130.18,130.18,128.27,128.99,182806
2003-04-04,127.92,130.41,127.92,129.48,2840758
2003-04-07,130.10,130.10,127.57,128.84,10920
2003-04-08,130.47,130.89,129.28,129.28,396074
2003-04-09,128.92,130.86,128.85,128.85,159247
2003-04-10,130.41,134.73,130.41,134.73,1063241
2003-04-11,134.18,136.63,133.71,133.71,4915649
2003-04-14,134.58,135.61,134.58,134.60,899916
2003-04-15,133.04,134.24,132.51,134.24,3315570
2003-04-16,134.64,134.91,133.50,133.50,42098
2003-04-17,133.10,134.33,133.09,134.14,1557786
2003-04-18,135.11,135.11,133.18,133.18,10617039
2003-04-21,134.98,135.97,134.24,134.24,396828
2003-04-22,136.45,138.65,136.45,138.21,1520271
2003-04-23,139.42,140.15,139.23,140.11,265589
2003-04-24,141.56,141.72,140.49,140.49,53201
2003-04-25,141.04,141.55,140.83,141.55,7718245
2003-04-28,141.64,141.64,139.55,139.56,1905165
2003-04-29,137.84,137.84,134.11,134.11,26428
2003-04-30,135.14,135.27,134.61,135.27,94961
2003-05-01,135.04,136.02,132.92,132.92,104048
2003-05-02,135.23,136.53,134.31,134.31,1230603
2003-05-05,134.00,134.41,133.35,134.41,396120
2003-05-06,134.58,134.58,132.92,132.92,61695
2003-05-07,132.61,135.28,132.61,134.01,278309
2003-05-08,132.57,132.57,130.49,130.49,3129688
2003-05-09,130.13,130.13,127.07,127.07,557163
2003-05-12,127.00,127.00,125.38,125.66,2414668
2003-05-13,125.29,125.29,123.88,123.88,192445
2003-05-14,124.86,125.51,123.35,123.35,2672296
2003-05-15,123.11,124.15,122.36,122.97,59732
2003-05-16,121.70,121.80,121.00,121.80,448086
2003-05-19,122.01,124.95,122.01,124.95,18966
2003-05-20,125.54,125.54,121.05,121.05,64555
2003-05-21,120.38,121.98,120.38,121.98,5228051
2003-05-22,120.84,123.55,120.84,122.61,13576
2003-05-23,123.53,123.53,118.81,118.81,2517941
2003-05-26,117.89,117.89,113.58,114.22,619639
2003-05-27,113.18,113.18,111.89,111.95,3574935
2003-05-28,112.19,113.62,111.90,112.32,123880
2003-05-29,113.04,113.73,112.06,112.06,36899364
2003-05-30,112.28,114.68,112.28,114.11,157388
2003-06-02,113.04,113.04,109.45,110.23,142305
2003-06-03,108.63,109.40,108.63,109.40,348263
2003-06-04,110.55,112.94,110.55,110.99,155943
2003-06-05,109.76,110.63,109.76,110.54,819613
2003-06-06,109.28,111.34,109.28,111.34,382976
2003-06-09,111.43,111.47,110.54,110.56,55007
2003-06-10,109.65,109.65,106.98,107.42,295473
2003-06-11,106.63,107.52,105.86,107.52,860201
2003-06-12,107.04,107.04,105.48,106.31,498388
2003-06-13,108.42,108.42,107.23,107.23,74217
2003-06-16,107.98,108.53,107.92,107.92,360420
2003-06-17,107.89,113.06,107.89,113.06,308794
2003-06-18,111.62,111.62,110.80,111.43,222389
2003-06-19,109.74,109.74,108.52,108.52,320666
2003-06-20,108.11,108.11,106.11,106.11,276064
2003-06-23,106.68,107.85,106.68,107.85,4968593
2003-06-24,109.71,110.88,109.48,109.48,15443305
2003-06-25,108.17,108.17,107.68,107.68,125445
2003-06-26,108.56,110.78,108.36,110.78,743722
2003-06-27,110.15,110.15,109.31,109.31,161987
2003-06-30,109.57,111.04,109.55,109.55,302046
2003-07-01,111.10,111.10,107.59,107.59,1260236
2003-07-02,111.35,113.10,111.35,112.69,2080251
2003-07-03,113.45,113.45,112.10,112.11,373212
2003-07-04,111.27,114.28,111.27,114.28,375960
2003-07-07,114.63,117.46,114.63,117.14,754774
2003-07-08,116.66,119.93,116.66,119.93,4707407
2003-07-09,120.02,120.02,117.43,117.43,3112470
2003-07-10,119.55,119.90,117.89,117.89,498388
2003-07-11,118.32,120.28,117.91,117.91,1258527
2003-07-14,119.91,124.16,119.91,124.16,1670810
2003-07-15,123.42,124.67,122.58,124.67,548195
2003-07-16,125.14,126.01,123.74,123.74,4952245
2003-07-17,123.32,123.32,121.91,122.02,224776
2003-07-18,123.58,123.58,120.38,120.38,83272
2003-07-21,120.05,120.21,119.64,120.21,2151825
2003-07-22,120.41,120.41,117.00,117.00,81573
2003-07-23,117.60,118.94,117.17,118.94,1022807
2003-07-24,118.39,119.66,118.39,118.86,1660640
2003-07-25,120.22,122.54,120.22,122.54,140772
2003-07-28,119.36,122.27,119.36,122.27,248158
2003-07-29,122.70,123.72,121.05,121.05,447924
2003-07-30,119.12,119.12,116.00,116.86,255910
2003-07-31,118.83,119.63,118.54,119.63,299333
2003-08-01,120.28,120.28,118.27,119.32,5635903
2003-08-04,118.36,118.36,116.32,116.32,1038675
2003-08-05,113.52,114.14,113.17,113.67,120258
2003-08-06,115.00,115.00,112.71,112.71,210230
2003-08-07,112.44,112.44,110.10,110.10,556110
2003-08-08,108.42,111.31,108.42,111.31,7599
2003-08-11,112.51,112.71,111.26,111.26,4857581
2003-08-12,110.34,110.34,108.47,108.47,17772082
2003-08-13,106.63,107.83,106.44,106.44,30697
2003-08-14,106.01,106.01,103.83,103.83,29550
2003-08-15,103.98,105.36,103.98,104.84,1110674
2003-08-18,103.70,103.70,99.53,99.53,651766
2003-08-19,100.04,100.58,100.04,100.44,274748
2003-08-20,100.64,100.64,98.90,98.90,1754593
2003-08-21,99.06,101.25,99.06,100.98,74162
2003-08-22,102.23,104.21,102.23,104.21,136
2003-08-25,104.69,104.69,104.07,104.07,3958943
2003-08-26,103.96,104.11,101.65,101.65,112482
2003-08-27,100.99,101.19,99.36,100.41,121480
2003-08-28,100.74,101.91,100.14,100.14,298639
2003-08-29,100.38,102.31,100.38,101.19,2115082
2003-09-01,101.65,102.01,101.10,101.10,383344
2003-09-02,100.03,100.72,100.03,100.72,15595281
2003-09-03,99.26,101.96,99.26,101.96,103575
2003-09-04,100.56,101.32,100.23,101.32,33513664
2003-09-05,99.59,101.43,99.59,101.04,34369
2003-09-08,100.01,101.34,99.83,101.34,43513
2003-09-09,102.94,105.90,102.94,105.90,5311545
2003-09-10,106.83,108.62,106.83,108.62,545496
2003-09-11,109.19,110.45,109.19,109.45,592478
2003-09-12,109.64,110.85,109.64,110.85,1884274
2003-09-15,109.39,111.46,109.39,111.46,237139
2003-09-16,112.49,112.49,110.15,111.09,423967
2003-09-17,111.00,111.00,109.68,110.28,156349
2003-09-18,111.04,111.04,108.59,108.59,337654
2003-09-19,108.78,109.02,108.59,108.59,14641400
2003-09-22,108.84,111.11,108.84,111.11,307566
2003-09-23,109.99,112.15,109.99,111.82,1608398
2003-09-24,113.52,115.28,113.52,115.28,200301
2003-09-25,115.11,117.49,115.04,117.49,2196771
2003-09-26,118.81,118.81,116.14,117.25,770744
2003-09-29,116.49,118.16,116.49,118.16,504041
2003-09-30,118.30,119.89,118.30,119.49,34531
2003-10-01,120.90,122.90,120.82,120.82,392965
2003-10-02,121.20,121.72,119.86,119.86,74011
2003-10-03,119.26,121.94,119.26,121.94,2553645
2003-10-06,121.05,121.53,121.05,121.33,588032
2003-10-07,120.14,121.67,120.08,121.67,70907
2003-10-08,121.97,122.67,121.05,121.05,59181
2003-10-09,119.80,119.80,117.73,118.15,824299
2003-10-10,116.62,118.24,115.85,115.85,9403095
2003-10-13,116.53,117.03,115.82,116.41,57162
2003-10-14,117.37,119.64,117.37,119.64,3763788
2003-10-15,119.71,119.71,119.35,119.35,3189329
2003-10-16,118.24,121.28,118.24,121.28,203861
2003-10-17,119.65,123.10,119.65,120.96,222197
2003-10-20,121.29,124.26,121.29,124.26,261937
2003-10-21,122.23,123.78,122.17,123.78,846821
2003-10-22,124.14,126.24,124.14,126.24,872254
2003-10-23,125.49,126.94,125.49,126.94,407903
2003-10-24,126.62,126.62,123.59,123.59,2155034
2003-10-27,123.71,124.14,122.70,123.11,168600
2003-10-28,121.54,121.54,119.07,119.07,199600
2003-10-29,118.46,119.66,118.35,118.56,2328298
2003-10-30,119.92,123.66,119.92,123.66,222250
2003-10-31,123.76,123.76,122.07,122.07,3335122
2003-11-03,122.09,122.09,121.00,121.18,143955
2003-11-04,120.95,121.82,120.95,121.25,565032
2003-11-05,122.53,124.33,122.53,124.33,334830
2003-11-06,124.08,126.19,124.08,125.62,1524062
2003-11-07,125.02,126.97,125.02,126.11,562109
2003-11-10,124.96,125.31,121.94,121.94,151890
2003-11-11,121.99,123.34,121.51,122.61,21869
2003-11-12,124.08,124.08,119.96,119.96,815335
2003-11-13,119.62,122.38,119.54,122.38,134555
2003-11-14,122.45,124.20,122.35,124.20,1432020
2003-11-17,124.66,124.66,120.65,120.65,159216
2003-11-18,119.61,119.61,115.13,115.13,520026
2003-11-19,114.83,115.46,113.45,113.45,81464
2003-11-20,114.28,114.28,110.55,111.25,24018
2003-11-21,111.96,111.96,110.08,110.08,1097188
2003-11-24,109.15,109.15,107.46,107.46,718718
2003-11-25,108.15,114.53,108.15,114.53,745602
2003-11-26,116.01,117.26,115.78,117.26,2879763
2003-11-27,117.21,117.21,115.62,115.66,1675505
2003-11-28,116.12,116.12,113.05,113.05,3330150
2003-12-01,115.25,116.63,115.25,116.63,5661329
2003-12-02,116.39,116.39,114.30,115.08,330239
2003-12-03,114.92,114.94,114.27,114.48,401417
2003-12-04,115.19,116.56,115.19,115.80,146680
2003-12-05,114.53,114.91,112.98,114.91,1889904
2003-12-08,114.48,114.48,111.35,111.35,2349191
2003-12-09,111.99,111.99,109.75,109.96,4083
2003-12-10,111.10,113.52,111.10,113.30,162827
2003-12-11,115.49,116.98,115.49,116.98,196362
2003-12-12,117.42,117.42,114.07,114.07,1850798
2003-12-15,114.39,116.48,114.39,116.48,741927
2003-12-16,114.33,114.33,112.57,112.57,708957
2003-12-17,112.81,114.13,112.81,114.13,359398
2003-12-18,114.62,115.70,114.62,115.02,2058996
2003-12-19,114.76,122.08,114.76,122.08,561512
2003-12-22,122.91,122.91,119.01,119.01,81665
2003-12-23,118.62,118.62,116.13,116.81,919598
2003-12-24,117.03,119.60,117.03,119.60,1865059
2003-12-25,118.61,121.06,118.61,119.24,211032
2003-12-26,121.93,123.00,121.02,121.02,3430700
2003-12-29,120.72,123.34,120.72,123.34,1682738
2003-12-30,120.64,121.76,120.42,120.42,683893
2003-12-31,120.02,122.01,120.02,122.01,274786
2004-01-01,121.75,127.16,121.75,127.16,4103240
2004-01-02,127.08,130.88,127.08,130.88,743898
2004-01-05,132.31,135.33,132.23,135.33,2224592
2004-01-06,136.25,138.09,136.18,138.09,31264
2004-01-07,137.88,139.00,137.22,139.00,679869
2004-01-08,138.44,140.81,138.44,140.81,442722
2004-01-09,141.99,141.99,139.13,139.13,723445
2004-01-12,140.67,142.26,140.67,142.04,938948
2004-01-13,141.64,141.64,138.48,138.48,1602842
2004-01-14,137.99,139.32,137.04,139.02,7867853
2004-01-15,138.47,138.47,136.77,136.77,465280
2004-01-16,138.64,139.95,137.98,138.92,12907333
2004-01-19,139.04,140.99,137.93,140.99,561893
2004-01-20,141.53,143.71,141.38,143.71,1676315
2004-01-21,143.28,143.28,141.66,143.21,2301655
2004-01-22,144.72,145.52,143.72,143.72,882011
2004-01-23,144.88,144.88,143.63,143.63,1341343
